date,inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,total_inflows
2/1/2018,3281563.63,5552973.0,2769761.4,954062.47,1123251.77,7566075.43,848487.89,4402757.83,4562442.0,31061375.42
2/17/2018,7466360.0,8331485.58,1327190.03,2982571.71,7787313.49,7738102.0,1073757.67,9016543.0,7937742.0,53661065.48
12/12/2018,7251153.0,8466934.0,7053597.0,6220795.06,4063168.13,7455805.0,4811613.41,5188757.96,2245251.18,52757074.74
10/22/2018,4102931.53,4874155.91,8515253.0,570868.0,9946792.0,9564269.0,5957657.23,9154924.0,6694767.49,59381618.16
11/16/2018,6392077.0,8004193.0,1793947.14,2975563.45,7203099.97,2976101.64,8074098.29,709111.65,1506756.49,39634948.63
4/13/2018,1387936.49,2404590.0,6411795.0,8826248.0,3760809.34,9350374.0,7750795.0,7340494.84,7013846.02,54246888.69
12/2/2018,4480202.0,6999127.0,6761623.63,5639959.5,9517422.0,2848347.0,2484530.0,1533672.57,5033794.84,45298678.54
5/3/2018,4223056.0,9341095.0,2201537.0,3799638.63,2287124.91,943354.26,778582.65,5814214.1,3339702.65,32728305.2
6/16/2018,8814954.0,6333684.0,2381940.75,4891575.0,2989037.59,9048296.0,4160334.0,1534770.53,2697526.54,42852118.41
12/28/2018,4209659.0,6943261.05,2881158.93,3944894.0,8673356.0,4940521.0,2153940.84,4626705.87,9392224.0,47765720.69
4/7/2018,9683495.0,2840526.88,6554202.32,5701662.0,8984057.0,9341733.0,863246.23,3162802.21,4225578.0,51357302.64
2/26/2018,5348380.82,4318234.0,7502209.0,65310.47,1821476.26,5924934.0,7915225.51,3624456.34,8110405.0,44630631.4
5/26/2018,7886514.0,1473891.96,8965948.0,2937696.94,1273069.57,421851.64,9326650.0,3349055.2,5108109.0,40742786.31
4/10/2018,6983957.26,8826791.0,2129901.37,1119337.37,1918612.5,8434831.0,7066219.58,8896424.0,5577649.0,50953723.08
5/24/2018,5618780.0,8567414.0,1662156.0,442663.0,5544701.0,6145600.0,5014266.0,7142044.0,6352057.32,46489681.32
4/27/2018,8531999.0,39906.5,134701.16,219968.12,201316.03,1877616.86,4072718.17,8480520.0,706451.08,24265196.92
3/24/2018,3769403.0,2339656.63,9861324.0,1823938.68,4704032.0,7738616.0,7141609.0,4796223.78,2902728.41,45077531.5
11/12/2018,3006316.0,1247123.87,5175546.03,7551121.0,1673691.23,9526405.0,2177422.65,5297122.7,3747318.95,39402067.43
12/17/2018,2268693.61,6092762.4,3265787.0,3953529.18,7169086.0,7474552.85,9951209.0,2498845.57,9860710.0,52535175.61
8/16/2018,2104545.0,5711323.97,3292669.5,845843.0,9095933.0,4233165.0,593462.0,2712040.0,8129062.5,36718043.97
7/13/2018,6472509.54,3786098.23,8670003.0,9300131.0,4381988.82,6575944.0,1919693.09,6766356.0,9587218.0,57459941.68
5/2/2018,7583120.0,2910859.56,125503.78,4301778.22,8649874.0,1788588.01,2728575.0,23342.67,631307.05,28742948.29
10/23/2018,6206125.0,3137368.0,1726344.0,4012971.65,8694673.0,4467491.78,2974187.0,6001329.0,9934889.0,47155378.43
1/16/2018,9763427.0,1197104.25,2248673.07,8457324.0,119294.22,9033314.0,8405088.0,462488.96,3422948.0,43109661.5
8/8/2018,3740191.42,1890534.0,5652038.0,4012621.08,1663264.0,5192835.17,7748438.0,755335.0,1753829.16,32409085.83
9/28/2018,9673984.0,8131787.09,7125754.93,3555243.0,5110734.23,7207383.35,6684601.0,3101664.5,6664217.0,57255369.1
6/30/2018,1133991.47,8026090.0,1914152.05,7085190.9,618327.68,868358.07,8156729.17,9934832.0,2563034.67,40300706.01
9/5/2018,68399.97,5373086.88,3286892.84,4822620.09,8822074.0,2614527.87,3013022.0,3156853.53,9552872.0,40710349.18
5/26/2018,6602209.0,7375381.89,5648650.56,4819378.0,8270305.0,7996998.53,7226366.22,9630711.0,634013.7,58204013.9
11/25/2018,3601512.0,9810197.0,2091826.24,5738636.3,8668018.0,5352880.67,4117172.65,8868258.0,806630.92,49055131.78
1/7/2018,8731758.0,3553321.85,6762662.0,7806186.58,3374193.0,5761250.12,755182.22,3789226.5,705560.99,41239341.26
6/18/2018,634721.35,6869513.0,7529832.0,2116113.07,1234306.0,2106695.91,9280750.0,9705639.0,3313593.0,42791163.33
11/28/2018,331624.97,9453537.0,580226.0,6974931.51,8384751.06,4195184.28,8023840.54,8027490.63,6452587.62,52424173.61
7/5/2018,5357931.58,3254983.85,8094447.0,1076435.75,2587385.86,3786914.0,2705547.34,3548993.54,4633379.66,35046018.58
3/6/2018,8033083.61,5692595.0,7993159.98,2259365.97,3384098.62,8416900.0,1092499.44,2156440.32,5795631.26,44823774.2
8/9/2018,8645151.0,3985520.0,1540280.45,7093148.8,4349419.11,2391418.45,1330929.35,5327626.62,7756345.02,42419838.8
3/27/2018,5444458.75,8774398.0,3498749.44,9931767.0,1059963.42,6652437.0,2126404.0,8597161.0,3310215.0,49395553.61
4/21/2018,1712618.88,7301082.87,305797.57,7232254.95,5760448.44,2906678.0,3830.64,1095227.24,2445221.06,28763159.65
10/30/2018,5985949.38,3011718.0,9181434.0,7776333.0,9376441.0,3755029.27,7318087.07,5612357.1,6649959.26,58667308.08
4/4/2018,9287128.0,6579816.0,908725.33,3092737.57,1603633.1,349657.16,4713918.86,4650336.0,982387.35,32168339.37
1/4/2018,9355881.0,9237339.0,590402.98,1680196.2,7583613.0,7215274.7,7009357.0,6872407.0,1659358.67,51203829.55
11/13/2018,936196.52,3385072.0,2284700.0,9301595.0,9991200.0,2786220.0,2607295.0,9361801.0,2241638.19,42895717.71
8/17/2018,7820743.95,5683158.0,892715.19,8696330.0,6282428.5,6679497.0,545436.95,3192818.35,4218091.53,44011219.47
10/27/2018,6711609.0,7637817.02,1420447.14,319969.6,5721945.72,8678814.0,1828714.45,8060230.02,179826.88,40559373.83
5/3/2018,989858.64,2538191.0,3892859.74,1257887.57,4735712.0,6812297.02,9936477.0,1179156.51,7095452.1,38437891.58
7/27/2018,8552371.0,2371038.7,8480456.0,6285347.0,5427624.8,5146405.0,3043884.0,1978214.47,1629080.49,42914421.46
2/13/2018,8990929.0,5143554.46,9773624.0,2866138.74,6147124.0,5478310.58,2974943.23,4407844.35,1087316.0,46869784.36
5/24/2018,2920417.3,8734311.0,8481125.0,9625194.0,504042.42,2506284.53,8978270.0,5466581.0,4380628.2,51596853.45
7/21/2018,5334161.0,4248776.42,8939091.0,6073007.27,436583.6,4330107.99,5088305.0,6246997.21,4774876.31,45471905.8
7/24/2018,5755610.79,9111544.0,3130531.47,3197764.98,5406254.58,8850843.0,5253527.5,3788708.03,4724029.0,49218813.35
2/1/2018,9690973.0,8967291.0,9104372.0,204494.37,6866263.21,3235168.0,824463.78,6302595.82,4417166.0,49612787.18
12/25/2018,4043384.32,3093730.0,2938292.56,4812302.0,3802573.9,9155165.0,812550.14,192872.68,8269130.92,37120001.52
7/10/2018,1159642.73,2547567.0,2137597.49,1815765.02,9679688.0,5321794.0,8164617.0,8931655.0,4842721.0,44601047.24
11/29/2018,2413890.2,8941451.0,4027779.73,1878318.89,4105313.86,4713510.0,4622792.25,3873077.0,299190.68,34875323.61
5/22/2018,7000889.32,8700293.0,916066.72,2731836.0,3935419.0,6076091.55,5814226.0,382211.69,294724.41,35851757.69
4/29/2018,5230557.2,5947220.0,2656245.0,836681.42,1624383.0,2807468.0,6528162.43,7052403.0,9008472.0,41691592.05
8/6/2018,179796.28,2274969.84,1004015.0,8930658.0,8582289.0,6176830.82,125349.95,9887686.0,4988211.59,42149806.48
6/3/2018,9485763.0,6615952.75,1926710.66,6734441.78,9333409.0,427174.1,1566704.47,9366350.0,3919748.3,49376254.06
12/17/2018,7248743.0,881903.19,2488108.93,9306194.0,4884348.07,1750354.96,3140536.38,2580631.0,1680666.0,33961485.53
12/5/2018,108037.82,6189891.0,5440141.0,8242431.0,316925.88,2950941.35,815498.22,924567.61,753640.76,25742074.64
3/28/2018,2081283.3,405540.38,1287655.78,9426404.0,9020540.0,3557166.67,9286088.0,7527236.41,8467984.0,51059898.54
8/20/2018,2932860.0,540787.12,1396133.41,6893465.0,1039473.0,6167879.0,2498267.96,2911106.51,7880607.73,32260579.73
9/5/2018,6215212.0,4702155.0,4547819.63,1749124.39,1023804.38,170068.36,4898402.0,2322842.51,6905618.0,32535046.27
11/18/2018,6404272.0,9408803.0,3521408.34,4947420.41,747718.56,1231109.49,7572151.0,3044108.5,6544349.94,43421341.24
8/3/2018,3558743.0,2074289.52,3631384.0,2750429.89,2541550.26,7525662.0,3595303.73,5957117.8,5547224.0,37181704.2
4/3/2018,7951490.0,6182471.78,6548733.57,6484747.0,3997913.0,2852221.0,9467927.0,2689771.56,1576829.9,47752104.81
6/21/2018,9614912.0,8350365.0,2587934.4,6370303.52,1033.22,9517451.0,615818.02,1880881.51,1852986.09,40791684.76
10/22/2018,7397100.0,3368630.91,9920989.0,5774276.0,4883567.0,6978397.0,925824.95,3370429.56,5083472.0,47702686.42
2/21/2018,8618523.0,8534216.0,4813598.38,1644908.18,6348331.98,9101735.0,5421118.0,7522467.21,6941039.0,58945936.75
10/15/2018,300611.06,8617162.0,6172702.64,195634.55,1469530.34,1610816.81,9711413.0,2892662.3,5640334.28,36610866.98
5/9/2018,8718993.0,8858276.0,195696.5,6678957.62,2660167.57,2283931.95,146609.33,612584.8,4201017.79,34356234.56
5/2/2018,9919418.0,1282905.69,2250131.05,2212740.41,7199713.0,5239726.83,5007972.17,1565078.24,8959401.0,43637086.39
1/4/2018,5343061.62,4600292.0,5144387.83,2290551.19,3523622.2,7941507.0,1547077.3,5657732.0,1094260.69,37142491.83
11/28/2018,1748020.08,3535706.44,9307383.0,401254.51,9199141.0,9999536.0,4851046.83,8115694.0,1356534.1,48514315.96
3/24/2018,5648958.84,8379137.0,1868719.3,5240670.0,9035864.0,5476489.0,7122164.79,7167297.0,1375099.94,51314399.87
4/11/2018,9933227.0,1470802.05,7860046.95,5462707.0,7683750.45,9491685.0,8970246.0,8791671.0,6232462.83,65896598.28
10/25/2018,4349028.86,1140234.62,6784706.0,296775.87,1889846.15,7392112.26,1512807.19,7168039.0,5321549.0,35855098.95
10/28/2018,8483715.0,7800855.0,1654782.54,4135544.66,6737760.55,9919497.0,4738359.0,1485147.45,7737849.0,52693510.2
6/8/2018,4684883.36,7855083.45,6059199.26,670720.9,7765486.0,6283735.0,8555729.0,7285580.0,1430705.05,50591122.02
1/2/2018,9504150.0,1216388.95,4562815.47,882433.66,6054331.33,7493204.43,1704940.41,54573.05,6413771.43,37886608.73
5/8/2018,8978610.0,2244337.1,5614659.0,557286.94,9766296.0,7221453.27,675848.13,5327256.42,2905434.51,43291181.37
8/5/2018,4885104.0,13653.15,2120338.6,453949.0,9184750.0,7484828.78,1024113.65,5135493.0,2800267.05,33102497.23
11/8/2018,9339861.0,851235.37,7805552.0,150448.77,2313899.02,8056795.0,9769964.0,9069444.0,9417392.0,56774591.16
7/14/2018,8211665.0,142865.5,2176326.25,2558281.74,5827628.78,5982965.48,1297080.11,2502079.12,178778.28,28877670.26
4/24/2018,3586588.11,6129433.0,8637990.0,7037156.0,4189488.44,8238095.0,7704627.0,2661644.69,9464712.0,57649734.24
2/17/2018,7772333.0,8786598.0,5159427.0,9116042.0,9709659.0,7355757.38,8286455.82,6126036.4,6941409.48,69253718.08
1/15/2018,1469070.19,2047061.8,4697281.66,7221233.0,2903835.97,8054564.0,5048265.49,4339226.0,8444737.0,44225275.11
1/2/2018,7821222.81,4427647.01,8194309.0,8217304.0,5703592.0,1377625.79,2909110.69,3432123.22,3075738.68,45158673.2
12/9/2018,8876347.0,8122632.0,8611807.0,9474034.0,30770.46,3438099.65,7750722.0,6189561.0,4928931.54,57422904.65
7/18/2018,8590985.0,5196546.0,7214010.0,2521763.78,1248662.16,907923.42,5835465.0,3127127.32,3986509.07,38628991.75
4/17/2018,6763796.0,8366492.0,4705274.0,6570610.66,2949453.7,8495653.0,8930761.0,8483213.0,9230942.0,64496195.36
5/3/2018,1632046.1,823776.98,101174.67,803238.87,1311836.13,3939972.63,1676502.24,6479199.82,3212069.1,19979816.54
8/6/2018,631849.97,88902.06,2470305.6,9313335.0,4121583.0,823654.86,1459340.13,2261552.34,779506.49,21950029.45
2/10/2018,3653842.09,5397204.0,4024385.56,265892.93,2735599.35,956733.58,2713142.2,4015569.05,5920673.14,29683041.9
12/16/2018,5191204.87,9887379.0,9417830.0,8974417.0,8586012.0,390665.67,5578450.68,6251718.81,4983341.45,59261019.48
8/28/2018,72183.47,7674093.56,3604146.32,9941042.0,5115542.0,5887091.0,5390585.0,588987.54,2161092.0,40434762.89
8/7/2018,6443346.0,4618959.1,8207506.89,5034729.0,8113288.52,473301.5,1732025.48,6011404.0,9666778.0,50301338.49
1/12/2018,7838773.74,8666976.0,2245296.0,4072739.94,7638580.34,1558606.35,5405732.0,2369013.12,5932021.29,45727738.78
4/6/2018,4526024.11,2119991.43,1978663.17,5470735.0,3242325.78,4841125.64,9627561.0,7429398.0,3897544.18,43133368.31
7/4/2018,4206962.77,5299662.85,5571075.48,8344287.12,9889193.0,5548592.58,727489.3,8202832.74,7922528.0,55712623.84
12/4/2018,4419874.0,3583094.09,4195370.0,1006684.0,7241465.13,2956754.43,2311786.54,8186571.47,7904302.65,41805902.31
1/31/2018,7965390.43,1222650.97,4779249.0,1246613.0,3911635.0,2825305.74,8810692.0,1371.9,5616331.49,36379239.53
3/12/2018,5505852.0,5679998.56,4748762.51,6583233.66,7435380.1,5045537.51,7264575.0,9586380.0,1462813.3,53312532.64
4/6/2018,9238484.0,1203109.0,929630.75,6987297.0,4848780.45,8505858.0,2383007.54,8810824.0,195816.43,43102807.17
9/20/2018,5558491.53,7911914.59,9657116.0,7834390.0,1643520.9,884826.92,7697829.0,8867504.0,4043286.92,54098879.86
8/11/2018,1973704.0,8875015.0,1594044.62,742006.66,8071487.0,3812112.28,7558762.0,5175082.58,3315419.08,41117633.22
9/16/2018,6142035.27,9278076.0,7709312.0,4140485.5,2851424.0,5794519.0,8408078.0,4633231.0,3361565.44,52318726.21
10/13/2018,5250381.0,5902681.54,5925682.0,8612322.0,8770239.0,4111653.51,1743803.35,6115250.0,3344908.05,49776920.45
4/20/2018,7350238.0,4639534.26,4174011.45,2404293.34,4523720.34,8489150.0,3065008.68,5419918.0,5270955.62,45336829.69
10/25/2018,2067917.0,1640195.33,6047242.0,996534.76,7989102.86,4447658.0,5118045.65,6612395.0,5874744.99,40793835.59
2/15/2018,583136.03,6047121.0,2478631.43,3518203.0,1582408.08,3355647.16,9200825.0,8857086.0,4099013.68,39722071.38
5/1/2018,2844481.04,5794659.53,3166980.0,4435857.39,4564643.0,7351902.0,6432334.0,8897125.0,3090951.19,46578933.15
11/6/2018,9376695.0,4549343.0,7641209.0,1377796.19,6377998.34,5480705.0,9157881.0,3166044.6,6149401.0,53277073.13
8/16/2018,4407921.0,7485749.0,4100896.66,1072114.67,2857944.92,5322886.62,7875363.0,2606035.9,8978675.0,44707586.77
8/25/2018,1251004.07,5842052.0,6179782.0,1500513.71,2570203.73,3851115.0,2736498.17,4908365.0,2390256.94,31229790.62
5/12/2018,3231504.58,2182882.17,192793.66,747208.1,7473392.0,9854629.0,6854734.0,8546621.0,2373186.56,41456951.07
3/8/2018,2274396.0,6589613.35,5864792.56,3833327.0,7363466.41,1640139.84,5952456.85,5729989.0,7596074.61,46844255.62
3/25/2018,7234133.57,4926724.0,3795469.38,3321164.0,6803727.8,1298654.0,9097385.0,4940398.0,1332921.0,42750576.75
3/9/2018,199304.22,2499058.0,8553699.0,6928107.03,9077290.0,4366055.93,6837781.73,8585601.0,3081432.74,50128329.65
2/8/2018,2219477.71,2306187.87,891260.14,7071930.0,498809.58,8935453.0,8874059.0,1783650.0,8937724.0,41518551.3
11/7/2018,2053301.02,9852217.0,5807512.37,3599350.31,996091.63,5529887.0,5859182.0,2089644.9,4208025.61,39995211.84
5/8/2018,7946328.48,2149984.08,6694500.22,6587900.25,6594443.0,8509941.0,985464.0,5678273.0,5645034.17,50791868.2
8/23/2018,119223.84,7526340.0,7160905.0,8945812.0,9731443.0,129993.61,19168.99,5858593.64,4227712.34,43719192.42
1/13/2018,8313137.7,5626082.0,8543984.0,105693.55,8681892.0,7816028.0,7968021.0,5184270.19,7581827.26,59820935.7
7/13/2018,2319591.85,3241792.0,2749800.0,4721140.81,4917687.0,3559250.0,2945042.0,7623436.72,3456753.41,35534493.79
1/14/2018,9950666.0,9712741.0,688604.64,5542533.0,7595238.24,6674113.45,6809518.0,9396043.0,8417036.0,64786493.33
9/20/2018,4801194.0,7609200.0,6834459.09,6617441.17,637698.02,9498581.0,7427399.0,6691953.18,4147292.0,54265217.46
2/27/2018,2530388.76,1421647.21,5072999.0,9796535.0,7580886.39,7261884.0,7180726.0,1607465.97,7548410.28,50000942.61
4/10/2018,8959532.0,2837189.87,7874879.0,7878929.09,6322475.0,3983139.5,7942011.38,5045166.83,7220342.0,58063664.67
2/15/2018,6159200.29,8139873.0,9321201.0,7469949.22,7287840.31,8401308.0,5662168.04,178399.95,7144807.83,59764747.64
8/19/2018,5099436.42,2645375.04,1797029.0,6325963.0,8932618.0,2937773.53,3130279.06,2621015.5,1399297.78,34888787.33
5/22/2018,9550447.0,8548275.0,4126418.11,1467767.14,4186506.85,3984564.06,5606529.0,4982293.0,2805918.08,45258718.24
7/27/2018,7005632.19,2090284.21,9604529.0,1762689.62,9036808.0,6082816.44,439513.79,5265122.0,2667717.64,43955112.89
4/2/2018,8347927.24,6835771.0,7261369.0,9276123.0,7253013.0,6923849.0,3247163.26,1326442.24,8882834.0,59354491.74
10/7/2018,4205248.0,4581986.0,8472328.0,2680634.59,2759611.0,6421752.0,5524090.0,4559122.72,5061854.0,44266626.31
12/21/2018,3853210.29,6088177.0,814196.24,2890768.0,5999958.9,9388228.0,9160229.0,8192339.84,4386332.31,50773439.58
4/12/2018,6951734.46,6252036.79,3980185.37,5172798.06,4259902.37,8988376.0,3212386.0,451002.55,5856273.17,45124694.77
7/31/2018,431897.33,6169837.21,4028412.69,6320311.0,6104496.92,9551342.0,3412574.49,1963929.63,4056630.0,42039431.27
12/24/2018,5326837.0,4581758.77,4509114.0,3132237.0,4372323.0,9880461.0,2068223.59,7905147.14,6647733.0,48423834.5
3/7/2018,2155940.19,849781.93,2911838.61,7733958.0,2005401.81,8831150.0,8913135.0,5684241.56,6283881.0,45369328.1
9/29/2018,7672558.0,4316488.0,5896777.1,4433182.0,3881237.99,2071967.79,2981655.0,5929120.0,6664810.71,43847796.59
1/4/2018,1783493.1,2791389.67,2106152.27,2780608.0,9175309.0,4425990.5,6033612.0,9196913.0,2416071.0,40709538.54
5/15/2018,9259356.0,2667690.49,8701809.0,9917938.0,562699.23,1049510.0,4464678.0,1127730.88,2845745.37,40597156.97
7/3/2018,5979081.0,7345697.0,7275689.05,5034810.3,4954441.22,1197236.1,2360636.78,3729375.44,9016644.0,46893610.89
1/13/2018,9284695.0,7314439.61,8891238.0,6537947.71,7712440.0,8971413.0,7670659.69,7006529.0,740307.85,64129669.86
12/16/2018,8026399.0,3052698.4,67620.1,1476418.38,9240242.0,5184687.51,911736.08,1677653.0,8490658.0,38128112.47
12/28/2018,3442644.23,6348361.92,35397.58,3655089.0,411092.98,9299787.0,5246001.0,5230048.71,362253.56,34030675.98
7/25/2018,1538423.52,4982841.75,5240641.29,2476744.51,2889871.59,68055.86,2045559.96,1067682.26,3038351.34,23348172.08
3/23/2018,8758966.0,4114301.67,1089281.27,5115750.39,5332853.0,4178150.73,8038037.91,6953785.0,421011.82,44002137.79
8/28/2018,4102340.17,3294397.56,7306694.4,2622517.19,4084378.0,8899701.0,3521652.38,4012626.01,4264874.58,42109181.29
12/4/2018,8541615.0,7741263.0,613119.9,1272319.68,6445587.1,4992500.49,239278.88,7541816.19,25663.36,37413163.6
8/26/2018,2536944.44,4567170.56,6762867.59,6210805.0,9518195.0,3477575.0,3948241.45,7047693.21,6622909.0,50692401.25
5/13/2018,539139.56,6582738.0,3531667.68,1716507.0,5251229.0,654529.79,3840494.28,3138833.49,580880.5,25836019.3
10/14/2018,4478457.2,5516220.25,5701189.67,5716248.47,1618735.0,6604533.0,9154261.0,3305131.93,160511.03,42255287.55
8/29/2018,4259958.17,4446215.55,8914026.0,1753119.57,2358060.0,4644970.94,3540947.0,2477261.05,120878.92,32515437.2
4/16/2018,7895796.0,9817881.0,9506890.0,7501439.0,7585191.38,140691.47,101244.45,2906767.77,8770581.0,54226482.07
4/25/2018,3198559.3,2821881.79,8849525.0,4161274.0,2717362.66,2110294.95,2772024.52,7612251.42,9421948.0,43665121.64
1/6/2018,9811716.0,7936476.0,5757960.0,2741986.56,6924381.71,5736599.93,5962038.0,825617.11,6851441.0,52548216.31
8/17/2018,8897235.0,7145036.0,2352588.39,3803323.0,2261922.31,2635636.4,3830415.2,6084373.47,5492770.44,42503300.21
1/14/2018,8530018.0,9226133.0,3408649.62,5514692.0,9613775.0,5695341.0,4668947.0,8359720.0,355883.6,55373159.22
1/29/2018,607341.28,6688218.0,6862673.37,6842638.0,7376799.68,3131822.02,4521428.84,5872951.0,1393327.53,43297199.72
10/6/2018,1103150.77,2224455.08,5662308.15,8052380.93,9445522.0,3958081.74,7157033.0,5830063.05,4709759.85,48142754.57
11/8/2018,52987.66,464218.32,229571.19,9410649.0,1418476.21,9234659.0,234091.43,8274863.43,7305095.47,36624611.71
10/29/2018,7210301.65,8576124.0,1045478.21,4297342.0,8028160.0,1276244.47,4865807.67,7846020.09,7445315.0,50590793.09
12/15/2018,194379.19,9673274.0,6722953.0,7129452.0,8535892.0,3112111.31,8450379.0,4239201.0,3022389.0,51080030.5
1/2/2018,8096492.53,7093914.0,8739711.0,5326441.0,4411709.0,8202744.07,6743342.0,9423560.0,4048579.0,62086492.6
9/7/2018,3289394.0,2838400.0,7990143.06,2243237.05,5722834.0,9422126.0,1199345.56,8210982.82,2856515.73,43772978.22
6/22/2018,5617957.45,6047775.0,8714339.0,8228420.0,9994233.0,2379086.53,2363148.72,4373860.0,4879228.0,52598047.7
9/21/2018,7487303.0,4247890.0,3511690.0,9414020.0,5719811.51,4491507.6,3213886.68,8714519.0,4401060.0,51201687.79
6/18/2018,1763622.73,6272131.74,6729721.0,340497.02,960440.47,9560791.0,5007259.0,9719316.0,6288322.0,46642100.96
10/4/2018,678129.08,1803086.61,7440009.0,8239873.0,3585744.12,3422027.0,9246486.0,9083325.0,40970.39,43539650.2
9/29/2018,6067552.0,6827406.96,8841541.0,735073.63,6992313.0,461320.64,524527.3,9755661.0,2940884.67,43146280.2
2/3/2018,5122956.0,3467926.29,4140577.76,1158964.0,4940251.42,5127210.08,7443077.0,1139331.62,8753051.0,41293345.17
2/3/2018,1106297.64,6846164.0,3484210.64,7665994.0,4645813.0,7670720.14,8229967.66,1140246.23,6707160.0,47496573.31
2/15/2018,5229048.0,1853181.05,7610353.38,5712556.58,4243101.0,7520355.62,5056435.0,4471897.23,4564301.49,46261229.35
8/19/2018,1662801.64,8892274.0,2219959.11,2366610.74,3279037.77,2323709.0,8898933.0,7200680.0,2951238.77,39795244.03
5/27/2018,712165.29,6431219.0,8238477.0,4512191.0,4445353.22,6226002.26,1097270.25,5414260.11,2581276.5,39658214.63
12/15/2018,7526354.0,4467639.04,3024707.52,4508163.59,9908324.0,2367759.02,5306671.08,2267712.53,3647708.24,43025039.02
12/30/2018,7796432.0,4574074.0,6133125.84,9558303.0,1165221.42,6445855.5,1836599.0,393617.58,8497727.0,46400955.34
12/21/2018,5877430.88,3394583.63,4358223.16,6461933.4,4413608.0,727039.69,794612.83,189628.21,5262273.0,31479332.8
2/18/2018,8546885.0,7762622.99,1674569.26,6505139.76,9616648.0,55280.71,2423728.0,6831465.0,9600041.0,53016379.72
10/19/2018,2830408.6,4954190.0,7584021.02,2433651.0,704281.55,2878597.8,4216217.32,7747203.62,9746142.0,43094712.91
8/24/2018,2493415.81,8232635.0,6243850.0,8533897.0,1420727.27,6823374.56,2696171.2,6576580.55,901454.1,43922105.49
6/16/2018,8143092.07,5500879.0,9026884.0,6874221.0,9548046.0,228410.51,8793269.0,952846.65,8350138.0,57417786.23
8/19/2018,9342673.0,1022735.22,7103150.71,5109403.0,8035741.0,9322986.0,1459590.25,6150969.0,4545555.0,52092803.18
7/16/2018,1428355.22,7637587.0,4108950.77,2455522.71,675181.32,5506455.37,2749930.63,5721946.0,8454408.0,38738337.02
2/17/2018,5674000.0,8107123.33,7494250.65,7969288.0,2368336.04,2745773.0,8740142.0,6091980.0,5424735.0,54615628.02
4/2/2018,1136218.78,1472725.48,4342366.81,3176315.78,1445126.0,7767538.0,405642.94,9442698.0,285989.25,29474621.04
4/28/2018,4769672.06,6135355.0,1502803.01,8193512.42,1544295.0,3786037.24,8488419.0,3963819.37,3865408.13,42249321.23
2/7/2018,9462789.0,8867420.0,1984336.3,1921365.1,1746472.41,2756278.43,9217962.0,9606291.0,5077235.0,50640149.24
4/19/2018,5951236.28,8360591.15,2700601.63,9233844.0,8747663.0,306773.11,8999452.0,6677701.0,5812698.0,56790560.17
9/11/2018,3873366.04,4490314.9,1961883.84,3762517.33,3327856.42,4477308.0,3353928.0,5553771.8,6374105.3,37175051.63
11/17/2018,4892679.0,1989109.2,1762901.02,3655883.12,4271756.0,5109856.21,5853081.0,7419838.0,3621243.06,38576346.61
4/10/2018,8652766.0,4827537.3,2608233.32,6360836.0,7899090.37,9023840.0,4803761.09,3253930.15,1811986.22,49241980.45
6/29/2018,9758617.0,2713831.47,1696852.0,6542140.0,1947306.27,983116.74,4653668.0,4175092.11,2655016.59,35125640.18
7/24/2018,6148267.0,2314273.1,6678523.52,4246068.94,7402849.42,6347677.16,7979779.0,5054774.86,8351160.0,54523373.0
5/30/2018,5066397.0,6669647.76,6159191.64,4689875.0,5944946.0,7023200.99,8794976.0,4369246.41,7534270.56,56251751.36
11/17/2018,2440805.38,7440463.0,1783887.35,3866549.0,9363466.0,7728764.55,9141993.0,4732186.0,3429174.21,49927288.49
8/7/2018,3709213.72,9505709.0,4688259.49,8385511.0,2467763.47,8404365.0,7158618.6,5187372.0,6220771.0,55727583.28
5/5/2018,7860810.65,5299724.0,730189.77,8248150.15,9549055.0,3319469.08,1963262.15,8905573.0,9566148.0,55442381.8
3/21/2018,9585956.0,3362036.86,1097642.0,5702891.16,8948120.0,5550397.3,7348565.0,9987038.0,2488969.13,54071615.45
3/4/2018,6589438.07,3210006.46,9584153.0,5419901.0,232630.76,5827504.0,706626.0,2346707.15,9622177.0,43539143.44
4/21/2018,3858783.62,5048812.0,5445099.0,6520055.0,5535339.0,3424212.0,8715864.0,5105428.0,4275636.32,47929228.94
3/26/2018,5309479.0,1437517.28,2290707.22,7327474.0,8453659.0,416985.98,8130319.0,3187862.36,3179812.12,39733815.96
4/20/2018,4439280.0,4794296.0,1277328.75,2974245.68,2515093.97,8684371.0,5983906.0,2779296.44,1756560.53,35204378.37
4/22/2018,8486544.0,3524529.07,1261973.96,451349.77,685374.72,7463254.0,233295.84,3980346.24,8962500.0,35049167.6
8/28/2018,1835362.0,5388629.0,7131529.87,6838347.0,7913397.27,267099.51,411205.36,6159770.41,9758020.0,45703360.42
9/13/2018,6576180.0,7521309.24,9878478.0,3217731.08,874860.64,2476587.47,2960944.19,8609959.0,7817813.23,49933862.85
6/23/2018,4902702.92,5530525.0,7417290.16,6462575.04,882825.24,5098281.11,1932439.63,5445013.0,4542527.0,42214179.1
6/10/2018,7492613.0,3727838.88,9265713.0,7750670.32,1066044.7,7197561.0,2072656.13,8659833.0,1540891.49,48773821.52
