date,inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,outflows_1,outflows_2,outflows_3,outflows_4,outflows_5
1/7/2018,531691.47,3486639.11,894580.26,996952.68,2382858.0,6256385.0,7644922.0,9210434.0,4849141.0,-1582909.0,-9578753.0,-7529450.21,-5928699.35,-3227004.92
4/17/2018,193246.26,2448099.0,7365013.67,3888013.41,4904356.62,6110375.87,5917997.0,5576187.51,620294.15,-889668.0,-6401737.0,-7014977.0,-1211868.0,-9977770.0
5/12/2018,1848007.05,8281192.0,8987966.0,5677377.0,8318275.36,9640575.0,7777827.28,5108840.0,3137434.53,-1812485.0,-5468843.0,-6837059.0,-3067641.0,-8810991.0
12/13/2018,2401102.0,3960346.41,1421740.69,6560513.0,6811216.0,3362258.95,3346498.0,6502457.89,4783122.61,-9655905.0,-3446994.44,-1526376.0,-8472053.0,-7755668.04
9/9/2018,4470786.0,5582146.84,7360621.07,8869937.0,2852499.13,8421364.0,702402.58,8176915.76,3339680.99,-8058553.0,-234666.0,-4812918.79,-5182891.61,-2931462.0
8/19/2018,9992120.0,2075498.71,9210723.0,1157109.66,4437748.81,3407697.63,4378518.0,2838598.56,6717052.6,-7291538.0,-6263434.0,-9768714.0,-7335422.0,-1796820.23
5/28/2018,9682873.0,6886875.0,7807283.0,9765183.0,9108895.0,9831222.0,9110483.0,2551426.0,1308409.68,-2773867.0,-8512466.0,-5627548.63,-5711607.0,-318494.0
3/19/2018,3331952.0,5962790.97,2560434.53,5273081.0,7685858.0,392462.2,733386.41,5332132.0,2322070.79,-6487941.0,-3926065.0,-2949014.71,-320109.0,-4734552.34
11/12/2018,6926095.11,9953393.0,4090821.0,8408580.0,3815940.68,9785196.0,5955960.92,1803343.39,3981445.01,-9405826.0,-3825072.31,-7777288.0,-2074164.0,-3930323.27
2/3/2018,7206337.94,2444319.0,6705252.0,812172.71,5328367.0,8210386.0,866896.3,3361142.0,2524972.13,-193411.0,-6249850.0,-4761832.0,-4714008.0,-4058325.0
4/7/2018,7377394.09,3229468.06,695263.0,7576127.0,821022.97,2280753.0,2999428.0,8825919.0,8659609.0,-983697.0,-5040080.41,-3710935.0,-9103151.0,-8374371.5
8/30/2018,1707693.25,8130576.83,2781918.0,3838735.99,9683734.0,919641.85,7498912.0,420208.16,7678332.0,-8497010.0,-9995007.0,-3178862.05,-6870564.0,-6275023.91
5/2/2018,7901610.06,9612508.0,4377665.23,3506490.19,7738220.21,3135790.03,4381144.55,2175243.46,2727968.0,-7216198.0,-2455992.0,-5040099.24,-2480009.6,-5364911.0
9/21/2018,8422060.0,9183338.0,5148878.51,1132368.47,4633415.0,293452.23,1821105.43,1545811.71,7102764.4,-5563721.0,-1311050.0,-1407586.0,-2990398.0,-2087466.97
10/18/2018,8836365.0,1099826.39,4326952.82,3662398.0,7295422.0,3052474.75,6372779.0,9467545.0,1144280.55,-2574679.62,-8292736.42,-6389975.24,-2827865.0,-7600858.95
9/18/2018,2132827.0,9260017.0,4570046.47,5854124.77,2021524.61,9561436.0,5109827.13,8771077.0,2439078.23,-5289802.0,-9208188.0,-3866565.0,-4745883.0,-5756217.74
4/2/2018,9106088.0,1757397.26,565695.84,2841500.53,9616565.0,4210263.0,2284684.5,3227395.35,2318608.57,-5003170.32,-2370229.0,-8060570.0,-5258377.66,-9059518.0
7/30/2018,3547538.31,3556274.91,2018096.35,6847580.0,3660815.7,1048364.51,9339989.0,9261484.0,644648.17,-6710602.0,-1605249.0,-9325477.0,-5741495.91,-2671765.0
9/9/2018,1221180.8,5719604.0,1009786.31,8753683.0,1557180.39,9679853.0,8859830.0,7699160.52,9926165.0,-3095132.0,-180613.0,-7834604.0,-5112303.39,-33006.0
11/25/2018,5149722.0,893715.74,1450951.33,5298836.0,1654041.29,3873646.0,7239407.0,117417.29,8639486.0,-8584998.0,-3448533.86,-9534984.0,-73931.0,-3021287.0
7/7/2018,4895313.78,4118302.4,8503583.0,8446378.0,9717342.0,6460372.0,3338289.0,8068739.0,4734713.0,-8600982.0,-1349606.0,-6923492.0,-6400782.0,-987951.0
3/31/2018,5141956.0,5258286.46,9969782.0,8368534.15,5444953.31,949293.26,3303146.24,6699745.0,1445982.41,-8826099.0,-392946.0,-1952063.0,-1374492.0,-4798138.39
9/13/2018,6468044.67,6420078.89,2360633.6,5362477.0,6655738.64,2561532.0,3333806.5,2346390.0,5028768.0,-7410420.0,-6898227.0,-7635574.0,-4903959.0,-7051350.0
1/17/2018,6725202.0,1208722.0,9317370.0,1144992.0,2628517.5,6383427.0,6103997.0,9632388.0,809395.05,-3379609.0,-9532912.0,-2527320.0,-1089988.0,-9197515.0
2/20/2018,6335331.13,7491258.18,8067316.89,398646.45,8738215.0,3548574.9,4556399.0,2045868.94,8197562.0,-1776021.12,-3044294.75,-765800.0,-6295119.0,-3798755.0
1/25/2018,8628716.0,9602945.0,3800681.93,7354514.63,1752309.0,9683712.0,7913308.95,8033115.0,5264141.04,-5601503.0,-8306733.62,-2805213.0,-496451.0,-5508352.0
10/17/2018,5506436.0,7858346.0,4266077.0,8854130.0,553174.7,3935788.19,4694729.75,2109550.71,751506.79,-7749649.0,-7734235.0,-9236054.0,-7936357.89,-7338542.0
6/28/2018,557577.08,3421669.0,5489835.0,8770487.0,6220104.0,5289595.0,8557794.0,4720814.0,9133448.0,-5990071.0,-8814556.0,-3659168.0,-5846417.44,-5056915.0
7/15/2018,3883226.73,6813296.04,8543887.0,6147793.0,6218120.66,9919948.0,9062301.0,860411.07,8126753.91,-6169968.49,-5949741.0,-1136085.0,-8588026.0,-4797626.33
8/2/2018,1562822.02,9044415.0,7554067.0,2403815.36,4292307.0,3367227.81,9225959.0,6602883.76,9149178.0,-3870095.0,-6152803.0,-6333033.0,-9820464.0,-4298390.0
11/15/2018,8677626.0,8880469.0,8778247.0,7082621.0,5643720.0,3327472.0,1222285.65,8672505.0,5150654.0,-5849287.0,-1918255.85,-4697845.0,-6926469.0,-8896128.0
2/13/2018,4731750.0,8245977.0,8363733.89,5484877.94,2746606.43,790099.69,5862042.0,7326632.0,4069168.52,-1743978.0,-9444393.0,-8148186.0,-9129584.0,-8976072.0
8/19/2018,6542893.0,5732552.0,1920307.92,9590162.0,6991774.56,6360189.25,4364269.27,9290383.0,9416889.0,-6747329.0,-1356209.0,-650578.0,-2085673.0,-2188770.0
9/14/2018,761768.77,9693311.0,599718.3,8003515.68,4574114.87,7758534.6,3714284.47,9974586.0,4479170.0,-8997349.0,-1823898.0,-1937793.34,-9316465.0,-1634316.61
7/2/2018,3291951.35,7906071.0,8350428.0,6025601.18,2348230.88,4443892.67,9787167.0,3408337.69,628386.79,-7177880.0,-2172660.0,-7015980.0,-6036610.0,-5114566.0
2/14/2018,6872708.32,9097620.0,2281154.0,4799001.0,482530.46,9318407.0,9618177.0,6918090.0,7925296.45,-9465935.0,-2160409.0,-8842336.0,-1051613.0,-1910838.16
1/26/2018,1172061.11,4457488.0,1948503.18,6243268.0,4350963.0,1696714.98,6243796.59,154947.78,7096419.14,-3087083.81,-518670.0,-3416174.51,-560618.0,-6573422.0
3/4/2018,5236763.17,1650379.03,5450211.83,7736194.9,9458847.0,9229770.0,8773601.0,1261147.57,3902305.67,-5663507.72,-6165704.0,-2975568.16,-3598706.09,-8070112.0
3/7/2018,6776958.05,8374828.45,2891585.3,9845367.0,1624599.3,3643119.47,3002113.54,8117948.02,6029528.0,-2820414.64,-1332599.0,-800197.0,-482316.0,-8657093.0
7/12/2018,9699099.0,4017023.29,3737133.0,8984577.0,751445.28,2789115.0,8750026.0,2676764.94,353790.96,-4620118.43,-8410093.0,-2557442.0,-3001830.0,-6746571.0
1/4/2018,1639279.93,9374678.0,1443984.55,4234249.3,2089448.22,6678898.88,1222630.12,6467868.33,2705540.0,-9022245.0,-9848579.0,-484674.0,-1039326.0,-5693631.0
7/7/2018,2283083.19,5753227.82,3323461.04,5792239.0,2336682.74,4566224.0,8761504.0,9955299.0,1266957.31,-1165560.0,-3560840.19,-594361.0,-5580000.12,-3295086.0
6/25/2018,2400813.24,8721926.0,3230316.07,9106104.0,7036741.84,8950706.0,2995685.0,1250978.59,981024.7,-6155833.22,-7191704.0,-3672887.68,-1574170.0,-8700763.0
3/7/2018,6446893.86,3683181.5,7215611.6,5386655.79,7770245.0,166595.52,4905702.0,1779975.47,5222892.72,-5208541.2,-9268210.0,-8994175.0,-2364756.0,-72043.0
4/20/2018,4080254.91,9178267.0,4418498.69,885804.18,4568259.4,8701132.0,4352201.17,4940782.69,9308286.0,-4588731.0,-4150719.18,-8989690.0,-6052211.0,-88654.0
2/7/2018,2487345.17,2468110.0,2229333.3,304111.78,3123290.35,619427.74,8390292.0,368351.68,881542.54,-3280739.0,-571094.0,-2314605.26,-9664552.0,-3819079.0
10/21/2018,7348801.0,7925679.0,6102106.49,8855621.0,8522354.0,1519010.22,9636801.0,5150081.0,8301379.0,-7158585.0,-3065942.0,-3322133.48,-4543603.0,-966530.0
6/28/2018,9134051.0,70602.59,5484230.0,1325803.41,3851518.62,9694609.0,4536994.19,870481.64,4883344.76,-6835799.0,-876686.0,-2736019.0,-228011.0,-4954815.37
5/13/2018,1204126.25,6966951.0,4727970.44,152170.0,2561910.78,6821011.0,7860516.0,8157103.91,5154725.0,-4329228.16,-9407945.0,-4422674.0,-8527505.0,-7951985.07
12/8/2018,1306897.52,9995566.0,1815328.0,7192293.27,5438681.0,1058224.15,7013167.0,2586116.92,625245.24,-7494972.0,-7224397.73,-5237267.0,-2643390.62,-7648386.39
6/2/2018,7275998.0,2875970.81,1490514.4,3326771.0,3577396.03,1183188.2,4993474.88,8922860.0,6867946.0,-9756953.0,-6831355.91,-3364754.4,-6787835.58,-7973907.42
12/3/2018,2331366.91,9745199.0,3240258.25,1965552.0,6606032.0,9383292.0,4283989.7,5029962.36,2449873.04,-1703295.0,-6964677.99,-1816997.0,-9478976.0,-3446332.0
12/8/2018,2488844.92,8034608.54,9705651.0,1477912.54,5840637.0,4842082.0,9131270.0,2005566.71,32205.61,-100346.0,-8442116.0,-9016543.0,-280470.0,-6137817.0
2/26/2018,6523165.0,8950595.0,6469980.0,8404094.0,1544639.0,234812.0,2064978.14,7528360.0,5356363.0,-2265072.0,-7356819.0,-2629058.9,-4147733.18,-784247.0
8/5/2018,4799543.3,5276246.0,3240957.06,5976464.0,8050271.02,4465616.1,9624668.0,1706073.68,3464415.19,-3507867.02,-5255267.86,-5233457.22,-8886097.0,-9208295.0
7/17/2018,8483534.0,1693762.69,3362401.0,7145179.93,6531295.0,2191284.0,2368138.56,6058004.73,6245599.38,-5326736.0,-9019836.0,-4122188.26,-3395042.0,-4274162.0
7/22/2018,362942.25,7193876.43,1317478.74,47763.71,2098146.13,6116224.0,4037691.11,4155961.94,3957172.23,-843628.0,-8134930.89,-5109546.33,-7299604.0,-7820171.0
3/22/2018,2431836.61,669562.54,4860782.86,604742.29,8503501.0,9612792.0,2961572.94,3301785.66,5317174.0,-8297261.0,-8724902.0,-7865410.0,-8237841.0,-6254929.0
2/11/2018,7979642.0,1109764.64,4878716.0,9803192.0,2158645.07,7124347.82,6516639.94,6453740.97,247218.93,-2579826.0,-7394586.89,-9234721.0,-7815865.0,-8717986.0
5/8/2018,2987306.0,740122.2,7820692.0,6434992.52,2332051.0,4960149.33,9490897.0,500412.78,6694261.08,-1061565.0,-3028739.8,-6218004.71,-6410145.35,-7753900.0
5/2/2018,4898688.88,5534153.74,4032687.92,2250328.0,8968086.0,679164.42,1412073.84,5125554.0,4776425.0,-6699677.0,-5157168.0,-4819410.14,-8971304.0,-7823826.0
8/18/2018,2240505.0,9018660.0,2129101.47,1223910.01,3610218.87,4282553.0,9223431.0,8578573.0,988667.98,-8151454.0,-2526289.0,-6871968.0,-5370098.81,-5850561.0
7/26/2018,7272376.1,3126298.18,9295313.0,8504151.0,4987902.0,9392360.0,3638016.45,8976897.0,1208797.88,-6896746.0,-4662918.62,-4443455.0,-390924.0,-7151248.0
6/10/2018,4269114.42,5265546.66,5222079.0,789103.87,6316693.98,6033947.27,7895318.29,9756794.0,2400819.03,-9890958.0,-6822120.0,-6155449.0,-6028655.0,-9249732.0
11/22/2018,5033975.0,1074264.97,3918655.14,128611.02,564230.56,6269553.49,3224335.0,8754394.0,1287083.39,-7394860.0,-6080012.07,-3218316.0,-9017092.0,-3309477.0
4/27/2018,4618832.0,4313274.7,560166.84,6033760.16,8020200.11,3198192.45,2305651.0,8046654.19,2550893.0,-1798993.0,-4583018.0,-1550038.0,-4397109.0,-1798332.14
7/23/2018,6072332.34,3659561.0,315261.85,8193518.28,2985369.67,5091969.0,8111036.0,4481653.35,260299.74,-5125934.5,-2411064.02,-1214501.0,-1892959.94,-3134711.0
12/19/2018,7933054.0,3253161.0,140494.98,1316503.07,7024294.0,1264072.98,7802884.0,118644.45,1062589.66,-268657.0,-1780590.0,-7637557.0,-276222.0,-656102.0
8/27/2018,1800727.0,2196015.0,457555.39,9013211.0,3300437.65,8800261.0,7783548.0,8484914.0,6974223.0,-3896086.23,-9015877.0,-5265334.07,-4641710.0,-6721891.0
9/24/2018,2522108.0,8695281.0,9510505.0,7903123.0,2208630.74,1130550.06,8187163.01,2887039.44,6336291.79,-8303673.0,-9081214.0,-2705446.33,-9435493.0,-9678365.0
10/9/2018,1725812.09,7756577.0,8899790.0,1440432.11,8687979.0,6154174.0,2456831.56,4121094.0,789351.44,-7815428.0,-8535084.0,-707048.0,-2253379.44,-7375990.0
8/28/2018,7261600.0,4330574.28,497047.67,59949.24,1876419.39,8542582.0,371343.21,6002236.6,1333456.4,-6556281.0,-85416.0,-7329724.0,-4097999.42,-272849.0
6/4/2018,8376282.0,8172633.56,7135532.71,1326709.27,9379615.0,5100571.57,9701637.0,9145565.0,2073927.31,-1235618.0,-2642967.0,-8298647.0,-3350378.82,-5278094.0
11/29/2018,3962896.0,6598266.0,2235582.2,3631398.77,3815702.94,5456436.0,8009946.0,177024.97,2639873.96,-8358595.21,-9909539.0,-7766352.0,-3854471.13,-3471205.34
4/20/2018,1646547.64,1149696.92,4051378.0,394978.27,3639332.36,2101285.0,4117002.0,2120252.1,4499564.0,-1493536.0,-7983598.65,-339826.0,-3281412.94,-8607692.0
7/16/2018,8369698.5,8545857.0,8160502.82,6435731.0,6757087.8,5973151.0,4506776.0,7770963.09,2075944.06,-8617355.0,-3457184.0,-7457054.7,-6378649.0,-8351480.83
5/9/2018,1421817.36,5129027.41,4271864.0,1548955.55,1140269.94,675462.22,1634004.08,3513474.73,5529188.68,-183194.0,-3645260.21,-2097316.0,-6779700.0,-7962886.94
10/11/2018,6986057.2,84506.55,4703643.0,6157217.08,1216926.07,3968110.0,651637.98,5656277.56,8916977.0,-6392335.0,-6505258.0,-6810669.0,-4424906.5,-598657.0
6/15/2018,4719418.75,2485648.85,1798211.09,8723550.0,9726590.0,6718572.02,3145927.43,273088.56,7010123.64,-9322865.0,-9330621.0,-2546980.0,-6381048.0,-2460432.0
12/14/2018,828953.55,2641554.0,1894040.65,4710345.64,2670299.0,7044530.0,814404.62,4112288.69,6850372.0,-2539814.0,-5825069.92,-6481704.0,-7574193.0,-4458019.22
12/25/2018,2783775.56,834727.1,9847063.0,6269216.63,906385.88,6097946.0,5848452.0,3510381.85,3498867.17,-1879969.0,-1643022.21,-2501836.0,-6852249.0,-4831203.0
4/10/2018,5277446.0,12800.43,6649131.0,8676337.0,4641021.43,1917070.38,2458009.93,2614445.01,1989882.42,-4887557.0,-2912315.29,-1988905.16,-2499307.0,-4026470.41
9/24/2018,8272102.72,2750488.41,9696999.0,187037.23,8742876.0,9754845.0,6207879.83,5517738.0,3792124.46,-7806057.0,-378160.0,-1087557.0,-99423.0,-9953317.0
4/30/2018,8919889.0,1278535.52,2995777.01,1599148.89,630060.89,5613428.45,2045216.91,251198.16,533076.59,-3841666.54,-5209051.0,-8916965.0,-7739916.18,-9882043.0
3/5/2018,7666270.98,7543840.57,9543747.0,28641.13,4743902.0,6441454.0,1950586.53,1217252.48,9770414.0,-6522298.0,-443682.0,-4163495.0,-4044768.52,-6571548.0
6/12/2018,311000.36,5578410.5,1895350.79,4804513.0,7159846.7,9825133.0,7652196.0,4636791.89,8483751.0,-4503676.71,-7180989.0,-5577657.0,-5539551.69,-4347923.29
2/2/2018,1649674.99,9612226.0,1294355.68,6244162.0,7141038.0,2412958.0,3362108.12,5449957.05,3658634.0,-3304458.0,-7757003.0,-1175133.0,-8603888.0,-5068325.02
1/16/2018,3762691.11,7129188.64,7908296.42,9754522.0,5620876.0,6140166.84,8136231.0,6896280.47,477052.05,-2860818.45,-3878086.94,-8927361.0,-2482649.99,-5155940.22
7/4/2018,5772865.0,246989.03,9751329.0,6140107.95,8043501.26,881670.58,3261199.36,4208759.28,2182136.75,-5962895.0,-4266606.0,-4472275.0,-6323759.0,-4179407.1
9/19/2018,532983.8,6381298.65,5204001.0,4786339.93,506502.5,2765719.0,9816797.0,4935450.04,2678174.84,-7608161.0,-2486129.97,-4050857.9,-826725.0,-1204174.0
6/20/2018,247816.75,3946669.02,2690600.64,7473009.0,2950905.37,9516598.0,9644176.0,5703843.58,5837700.65,-4462585.0,-4651502.55,-8804405.0,-8562422.0,-9529140.0
12/6/2018,4940899.0,6573903.0,562939.43,1099605.67,4768016.0,4792251.0,371722.26,2063591.7,6740768.66,-2955480.0,-6468010.0,-36626.0,-3348858.8,-8053101.6
6/11/2018,9614511.0,3151521.52,5610207.99,1839945.23,8219281.0,2134114.2,2746946.33,2682828.51,2339626.18,-2772528.0,-4807265.33,-1838622.0,-4582746.93,-6812538.0
5/5/2018,1755761.0,8794834.0,2874166.0,8401731.0,6759474.0,9582948.0,8203446.2,1891519.0,1422640.54,-1450645.0,-2933828.0,-5120736.64,-1388843.0,-1701614.2
7/14/2018,3950913.22,8762231.0,8564303.0,3722699.0,6819038.5,6575959.4,8111028.64,1107027.0,2913779.0,-9602690.0,-7628832.0,-9210936.0,-6765520.16,-1917091.53
7/3/2018,2016080.53,4025933.0,1142450.94,694972.5,4163797.04,7700291.62,9356838.0,1863172.1,8118723.87,-4350616.17,-8200430.02,-8078313.73,-9867421.0,-1973134.0
5/22/2018,7863661.0,7732163.79,1600793.1,3062558.29,6375542.0,7804773.14,9832949.0,2132274.1,3660624.13,-8406229.0,-8032737.43,-7396335.0,-5983769.0,-3291807.34
1/1/2018,5141380.36,3888764.12,7347548.55,9723321.0,3047309.0,4994018.0,6588600.0,7468529.04,2842437.0,-5462512.61,-8681755.0,-7362104.0,-467936.0,-5891877.0
1/11/2018,6273459.17,2634722.0,9845583.0,647874.68,6712388.8,6740210.91,8202465.87,5191973.0,2496282.35,-6718918.0,-873454.0,-5668144.38,-1594357.0,-6743226.04
4/12/2018,291141.77,2651048.0,4173420.82,4034875.0,587298.33,5920461.0,626922.11,8101291.86,3180838.32,-3019760.02,-708554.0,-2649719.08,-8219581.0,-9807985.0
6/17/2018,2073670.97,3918456.51,4289295.21,3164110.62,8693067.0,4136227.0,9860895.0,6399199.83,2845930.0,-2423532.0,-9815173.0,-5816267.57,-9562567.0,-6543806.0
3/12/2018,4158865.67,4243294.0,3597252.27,8094748.83,1992588.18,7587138.22,4532313.0,3059318.74,4498183.54,-3210781.0,-6730201.0,-9361421.0,-4130587.0,-2057595.57
3/19/2018,4694725.0,5092772.46,7233136.88,4479058.56,8328.08,4535300.0,1228160.0,6510281.33,7807781.22,-5663799.21,-6870815.99,-7111277.89,-7326224.0,-1608336.0
1/25/2018,1832214.78,1293350.24,6151610.0,2345459.0,7283285.0,2882656.0,3285467.87,8244515.69,5332314.08,-8235281.0,-7848540.0,-8249833.0,-9316558.0,-2299881.08
2/22/2018,2654932.95,847114.07,6814063.17,4660441.81,3734589.95,8722266.0,3914895.29,4441234.09,2326164.0,-4878807.16,-5476018.0,-6466229.81,-4513675.93,-741782.0
11/3/2018,949567.29,8527443.0,332655.21,2836520.0,9541817.0,6764678.47,727786.15,3765780.0,5340602.75,-4977142.0,-216077.0,-5678406.2,-4725802.0,-6506470.0
2/27/2018,512492.5,9392529.0,1582806.36,6196561.0,9492899.0,9481172.0,6939024.53,2956122.26,2699811.0,-6865897.0,-5627727.0,-9403400.0,-1024335.0,-7337663.0
4/4/2018,9501535.0,7873151.51,6218078.0,2561391.77,3651429.16,670861.22,6948194.86,9664654.0,1377807.88,-2482513.0,-1420713.0,-2968598.28,-2716476.52,-2512759.0
7/11/2018,8102339.3,7731824.07,5746680.0,340194.96,5836892.0,8119516.0,6836023.23,5459371.0,3450745.0,-9330442.0,-8907474.0,-9092708.0,-2079334.95,-5793118.0
2/1/2018,490894.48,7000965.0,4168687.0,3431848.04,3682211.32,3498485.53,9639423.0,8582786.0,2029178.0,-8981907.0,-4875876.0,-9065771.0,-705301.0,-4023241.73
2/22/2018,692586.91,3118221.22,8475637.0,595063.76,9995764.0,21102.32,1694395.04,9462231.0,7278232.01,-5269050.74,-5058860.03,-4109235.0,-1121253.0,-170801.0
4/4/2018,6086162.0,1532765.29,546862.78,2553127.0,3010340.88,1088654.97,5200084.61,9392628.0,5104113.0,-3615665.0,-3190690.16,-4400968.36,-4737678.0,-5083532.0
5/25/2018,170247.89,9265830.0,1844690.0,3710611.18,1144117.08,2364346.72,7384699.0,854809.97,3085116.79,-705497.0,-83516.0,-7950847.0,-8448230.0,-6607602.0
11/16/2018,7379571.0,2660730.06,221357.91,7219181.0,285442.71,8675547.0,4300932.47,233211.91,2851688.82,-326379.0,-8610006.0,-8083479.0,-4757611.0,-300482.0
11/9/2018,7169731.0,9991778.0,9613400.0,9380206.0,4878789.0,7160114.25,6441484.69,4531208.0,5038243.0,-8780506.0,-9161211.0,-3572584.88,-1458044.0,-2584021.52
12/10/2018,8036566.15,9321823.0,3816770.78,9155756.0,1355293.66,8771129.0,4956335.0,6195848.0,3230579.86,-4770846.92,-4897206.0,-7360262.0,-8150199.0,-5865529.0
4/26/2018,2327381.6,9811530.0,9479113.0,8094640.0,5807697.0,6732719.0,8401044.0,581803.28,1530465.79,-2278217.0,-5836091.0,-6715552.0,-5359184.66,-4832251.11
3/26/2018,9672088.0,4983359.92,9517891.0,2119080.5,8920130.0,9209276.0,7556720.89,6627124.0,513648.65,-3568922.99,-6930735.0,-1285136.0,-4849669.0,-5435763.0
11/6/2018,6392101.0,9987785.0,8777901.0,5808722.26,5120450.0,7148325.0,305093.54,1251113.96,7342667.98,-20550.0,-8193417.0,-3010303.0,-1003565.0,-9905515.0
2/5/2018,626088.0,9375367.0,7030247.0,1810136.71,818095.11,9841019.0,4058923.98,632186.3,8659056.0,-4174848.0,-3257487.17,-864161.0,-3158063.75,-9482550.0
3/11/2018,410586.21,2557163.0,5894376.24,8372162.15,5402386.0,8191604.0,1252110.8,7771372.0,7804610.0,-3675589.0,-9050947.0,-5503951.66,-5832358.0,-8542183.0
2/27/2018,8790892.0,4894718.0,6200629.42,6070009.02,4033239.15,5286001.0,7172615.0,3067708.51,3768397.38,-3818337.58,-5794896.35,-4967496.08,-4492137.76,-7110479.0
2/4/2018,623056.0,5868519.0,2273544.0,6943183.42,7103813.61,2252825.91,7937275.23,9524901.0,1624718.91,-1214523.0,-6012555.0,-8929639.0,-1089023.0,-4744926.0
4/3/2018,3047654.16,5865921.08,1729424.0,2284797.0,7162398.54,3859520.64,2223757.0,7219258.0,3842531.0,-1184018.0,-2269460.99,-4106615.36,-1220496.0,-8857428.0
4/30/2018,4706661.0,5411717.0,2454958.89,8587776.0,298478.01,9937841.0,4159414.98,4512104.0,3961014.0,-6114658.0,-7143083.0,-3201736.25,-7463325.38,-6762035.0
12/2/2018,6449782.05,2380028.88,30163.34,939691.27,2251341.0,4576788.21,2981124.0,172106.87,7367499.0,-8273323.26,-7487916.0,-6504483.0,-5367668.0,-5150290.0
5/8/2018,6533550.0,7410549.79,8305407.0,8625114.0,9120024.0,4124518.0,6648296.1,8239524.91,6783815.53,-4058528.0,-4166600.35,-6805990.1,-1400458.0,-3794417.0
2/21/2018,6590970.0,9004240.0,5910995.62,7086465.0,8064877.0,1028604.0,1356034.07,4887928.02,4687984.1,-153410.0,-853029.0,-7541341.0,-2250418.0,-5514799.46
8/25/2018,782082.99,4320044.78,4309544.0,8779952.0,4586614.87,8924473.0,2064549.93,1848574.96,9172745.0,-3549742.73,-3643422.56,-7642876.0,-5374899.48,-7737462.0
3/5/2018,8169342.0,9589819.0,5928544.01,7324698.0,6235755.41,2056442.16,2570624.0,2497077.0,4297279.0,-9987988.0,-3489277.18,-7361937.13,-757923.0,-1973165.43
6/18/2018,6541481.11,5270627.0,4892844.0,8492044.0,9680178.0,8878057.0,7700318.0,4939030.0,366973.16,-8159597.43,-1181293.0,-7410788.0,-1033650.0,-2218468.0
2/22/2018,1396674.04,8765558.0,2132996.17,5015126.0,7625105.77,1026202.16,25821.29,4964983.0,8111097.47,-4488034.79,-3109737.0,-6675963.0,-1123479.0,-5816216.0
8/23/2018,5289306.55,8744324.0,1022913.63,2997582.49,3412102.42,47254.34,6567720.38,7330499.0,6475953.03,-9061717.0,-3081561.0,-8940046.0,-615070.0,-7256414.31
5/1/2018,632515.88,751454.26,4250483.11,6379199.0,1520936.0,9136925.0,8473073.0,6632482.0,2926384.85,-1675321.32,-6840569.0,-3784880.0,-1262999.0,-7671635.58
9/19/2018,7021707.0,5034140.0,6167928.0,3214350.1,6923482.0,3635911.21,3155674.67,450917.77,2164897.0,-6565586.0,-9083029.0,-5149553.1,-408387.0,-3680018.7
3/8/2018,488265.56,2610971.91,6583420.17,1143.17,1459512.56,9045282.0,7481938.0,7682792.0,2508223.2,-9760670.0,-2925898.58,-1589764.0,-1428275.0,-8539183.0
7/18/2018,9825102.0,5472680.21,8740205.0,8137309.0,1654672.0,4345352.0,400286.95,3941392.0,1538736.08,-64469.0,-1400283.0,-4103024.08,-8350036.04,-167416.0
2/5/2018,6671115.51,7543021.0,5410061.0,9158550.0,6100034.0,455601.1,9742647.0,2281273.95,8731156.0,-4711322.71,-2687618.1,-9097128.0,-7332695.0,-5658392.99
2/23/2018,1263320.14,3647068.96,4847279.76,3744076.37,2856802.0,6392922.56,6216115.44,353768.42,769144.87,-5655966.58,-2547986.83,-415628.0,-2336766.0,-3913330.0
6/25/2018,9400176.0,5868866.0,6990818.06,4916592.71,3003447.09,9841441.0,9960578.0,6157330.81,6567899.0,-2509786.65,-1457358.0,-9329742.0,-7201346.84,-1425178.0
11/26/2018,3639626.17,3142375.38,1881950.37,2443372.08,4197378.69,9536810.0,3858733.0,4012540.0,6905868.0,-9761325.0,-6085963.07,-4133412.17,-825864.0,-1231424.0
8/9/2018,7117943.0,3555855.85,489018.26,4364766.0,8846667.0,1353562.63,7072204.68,6333035.0,8122952.0,-8178814.45,-4595069.3,-18836.0,-8604439.0,-5424628.15
4/5/2018,8544582.0,5224260.88,4722435.41,409689.37,9836824.0,4447200.0,2080362.99,3621575.77,8938613.0,-921008.0,-2192295.0,-1244054.0,-8643091.0,-3096340.0
12/27/2018,917577.85,8687334.0,713777.87,3021521.47,5956088.0,3906710.0,6697700.55,8495067.0,200696.79,-9499030.0,-7404105.0,-2091689.44,-9768017.0,-8183106.0
8/7/2018,1278033.85,9796385.0,2016197.0,9602646.0,5648758.06,4342063.0,4692730.0,2912150.58,825919.25,-596812.0,-263729.0,-2771223.97,-4904906.0,-6754728.86
5/20/2018,4154310.0,2985653.0,4770814.02,699207.47,258901.94,533332.97,2721874.88,1565315.0,9978924.0,-614949.0,-986749.0,-7690891.0,-5520414.23,-4349385.0
1/21/2018,6703108.0,551339.65,2512623.41,1940260.96,5626399.26,2574296.0,1758093.09,5334605.0,3828129.57,-9482376.0,-7299799.0,-1723912.0,-4045192.0,-6256489.0
