inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,total_inflows,outflows_1,outflows_2,outflows_3,outflows_4,outflows_5,total_outflows
1807589.89,3014326.96,304020.47,8851197.0,4145158.98,4091186.64,879650.95,8527284.0,2553311.85,34173726.74,-9078140.0,-1642862.0,-6220763.0,-7476500.0,-731739.0,-25150004.0
374761.21,5277601.0,7397883.0,5727138.0,3769560.98,94548.38,8808559.0,1401053.57,7604201.12,40455306.26,-8001438.0,-706717.0,-7188054.0,-7651656.0,-2990403.04,-26538268.04
6520599.0,9229197.0,7753182.0,3849176.79,1627928.48,1959861.0,474115.28,1140502.63,6081569.0,38636131.18,-4521903.0,-2616100.61,-1634635.0,-18492.0,-329687.0,-9120817.61
1684181.7,9266783.0,9956957.0,9116453.0,9183139.0,8294867.86,2657522.13,3540192.03,9688593.0,63388688.72,-2525854.45,-8863913.0,-6039324.0,-8966107.0,-9959505.0,-36354703.45
5742346.0,4770321.0,4072015.97,9901531.0,217899.17,5341675.0,3956958.0,2958765.98,9726289.0,46687801.12,-5219293.0,-8781767.0,-6723084.0,-233928.0,-278712.0,-21236784.0
3283094.94,3326427.47,618590.73,1631912.67,4987845.66,3405788.44,5067427.0,5847365.0,2290798.37,30459250.28,-3284110.0,-2654451.0,-8999467.0,-5171765.49,-4438670.52,-24548464.01
8396794.0,8772480.0,4466327.98,9995973.0,1217045.35,5325879.0,8442999.0,2305160.36,4149066.56,53071725.25,-2098372.69,-752226.0,-8894076.0,-1567257.0,-5910021.46,-19221953.15
547555.85,105587.18,8107817.57,3596053.53,9202427.0,8113634.0,5579869.92,5466189.46,2862002.39,43581136.9,-7228017.59,-2680759.02,-6859134.0,-4049375.0,-3179106.0,-23996391.61
9558989.0,3455455.54,479659.05,3831421.62,2763371.98,345558.81,1167125.12,960007.67,1934210.47,24495799.26,-4762017.49,-285378.0,-6161373.0,-5463587.0,-9155739.0,-25828094.49
6996203.12,8985591.0,4100311.06,1825756.87,1970747.0,4826241.85,1862615.61,8761685.0,5286921.98,44616073.49,-8830413.0,-3201577.0,-7402670.0,-8946000.0,-6151061.67,-34531721.67
1800371.02,4296825.0,5729703.53,3928650.83,1870129.01,5883029.87,4921431.05,2075498.84,3938955.32,34444594.47,-5675030.09,-4023712.45,-466804.0,-7648983.0,-8234832.0,-26049361.54
8959442.0,7248971.0,7004275.0,5400679.0,5010412.61,1003859.46,8171743.0,1941467.0,7426496.44,52167345.51,-7422365.0,-9932841.0,-5221168.0,-6307266.0,-8750114.0,-37633754.0
6412858.7,2264974.56,9116185.0,8947363.0,2545654.45,9455470.0,7477887.94,6334636.15,4436396.0,56991425.8,-6470851.0,-4197398.0,-8792207.0,-4314261.0,-9882006.0,-33656723.0
5924794.0,4561703.38,4738472.75,5513158.65,6022890.0,9057769.0,1319960.0,6268875.75,4829900.0,48237523.53,-6805471.0,-6606026.0,-5486267.74,-6882671.0,-6965538.96,-32745974.7
5862519.67,4642369.0,4120346.34,4138643.0,9066801.0,1151254.76,7057519.36,1268634.65,2921225.12,40229312.9,-4802088.0,-6457660.0,-5162426.0,-8020178.0,-6667263.1,-31109615.1
9114750.0,5979248.0,597875.79,6773503.74,2542049.91,3373158.53,2862067.38,1077399.16,4001981.0,36322033.51,-5374146.0,-6449869.0,-6493600.0,-4507321.0,-1695778.0,-24520714.0
3031475.74,7955696.0,5456208.99,6487283.07,2860567.02,4051013.0,2359440.0,7711787.16,9511941.0,49425411.98,-6655987.0,-7716662.0,-2946911.45,-2356283.0,-877740.0,-20553583.45
5656207.13,8766572.0,7816983.38,6815380.0,1134843.35,8130519.8,9257298.0,6533605.61,1352372.35,55463781.62,-9231947.0,-3916797.0,-7162622.0,-9540007.0,-6900998.0,-36752371.0
9601072.0,7470334.0,6400765.49,7269550.56,5874041.0,3766225.0,4706649.0,1040903.64,7213854.0,53343394.69,-2568365.9,-4054280.0,-2269265.0,-6147804.0,-4308964.0,-19348678.9
251241.09,9395371.0,1624311.24,4850565.68,5463334.0,223074.53,3438749.39,7637843.37,968328.25,33852818.55,-2733105.14,-1266126.0,-2607329.0,-1037830.0,-5938162.0,-13582552.14
9030513.0,3718109.32,4666212.0,3465619.34,468207.9,467917.35,1506669.61,9551887.0,9280862.0,42155997.52,-1706956.0,-4130042.66,-425651.0,-5874824.58,-2206199.0,-14343673.24
1167710.59,226245.66,2825174.07,1246990.06,3821053.02,5683761.0,6358333.0,7228498.0,359123.55,28916888.95,-5235013.55,-6100872.53,-9313494.0,-5938800.0,-6946270.0,-33534450.08
823942.01,6774485.0,3985877.79,1876774.88,2295592.3,9687557.0,5778615.0,9931075.0,5330623.41,46484542.39,-3734690.0,-2118722.9,-7548382.0,-3964496.0,-189135.0,-17555425.9
1069839.68,9122458.0,5865394.0,7567022.34,7417223.0,7413270.0,5650349.0,8002451.0,609662.18,52717669.2,-4067158.36,-1990818.0,-9014614.0,-6131791.94,-6416204.0,-27620586.3
2201.12,5737633.0,1859170.15,5079503.0,7342098.0,7104211.8,4353362.0,6914910.0,3666839.21,42059928.28,-3098810.0,-3145530.97,-6904241.0,-1839377.68,-7590754.0,-22578713.65
5412563.83,5973986.73,720629.32,1282728.9,7480700.44,2779972.37,695038.59,1374348.64,5775937.0,31495905.82,-7430918.0,-6044727.0,-3406751.0,-579132.0,-9313359.0,-26774887.0
6305898.78,1763657.44,7678285.47,3579781.19,3649724.47,6138149.72,7410142.0,2548737.05,897627.94,39972004.06,-7815801.69,-3351310.27,-9569276.0,-1205527.0,-7069419.68,-29011334.64
9649907.0,1290794.66,3325230.24,7622866.58,6876074.0,8261710.88,5810276.71,1221847.33,3520909.39,47579616.79,-5258787.0,-3302563.0,-6239105.0,-5369858.0,-5269610.47,-25439923.47
4207989.49,8590212.0,2561213.0,7465344.87,8042926.43,4996718.0,5861310.93,4681164.0,2387029.9,48793908.62,-5198120.36,-945885.0,-8664641.0,-6249767.0,-2957254.0,-24015667.36
3182210.52,2200053.0,6477080.73,2258895.42,7199690.15,3010369.71,2331161.87,2027001.07,9120871.0,37807333.47,-7458405.35,-1813500.29,-2836169.24,-4196038.0,-6906845.56,-23210958.44
7529234.0,3232040.0,5914490.84,4373443.38,6635180.0,3176682.82,6367731.0,7810179.1,9709085.0,54748066.14,-2933450.78,-2454630.26,-8171421.0,-9978271.0,-5359497.0,-28897270.04
123830.17,8326964.0,4961050.0,4006285.28,714830.78,5603165.0,1062245.29,9943686.0,4205070.0,38947126.52,-7127194.0,-8793294.0,-5067104.34,-7183018.0,-8148888.0,-36319498.34
1085676.4,9534209.0,964793.67,3679184.0,5060636.0,4268092.0,6523634.9,6007654.23,4456693.66,41580573.86,-6045767.43,-4682730.0,-9931882.0,-3807859.0,-4536422.0,-29004660.43
5535112.0,6405640.1,3493172.73,9703808.0,9171756.0,3474511.0,7846657.29,2398207.53,1910578.0,49939442.65,-9499587.0,-3731063.87,-4366404.02,-5081985.0,-3254687.0,-25933726.89
7854501.0,1079166.91,8049101.52,6861353.0,6581354.98,2562011.52,1872012.41,9925667.0,8917468.0,53702636.34,-6300024.0,-7293664.0,-158204.0,-4949987.0,-7006026.71,-25707905.71
8760442.0,8396150.0,2765436.0,176854.45,4669662.0,675460.27,3598494.0,5940360.5,6601968.03,41584827.25,-1976205.0,-8704025.0,-431911.0,-5397909.16,-4389420.3,-20899470.46
8308766.0,8584108.0,2069100.29,6703530.56,8501251.0,3007504.15,4585176.82,589704.52,2611764.82,44960906.16,-7832509.28,-7196743.17,-2772065.0,-1816099.11,-8013039.0,-27630455.56
1680837.66,6197889.0,9592107.0,9628470.0,537597.38,112346.98,1628252.0,1888233.26,1866876.64,33132609.92,-8903533.0,-8042527.0,-5036956.0,-1654888.0,-6265534.0,-29903438.0
8332413.71,8161513.92,4852257.0,2535919.36,2498958.49,8198416.0,8917857.0,988126.0,2930877.72,47416339.2,-1203792.0,-8641060.0,-3120856.6,-355969.0,-557951.0,-13879628.6
1806800.73,3888033.0,1436588.69,6853492.32,1426990.95,2837369.58,4343697.0,7819156.0,3189716.46,33601844.73,-7810398.39,-8134966.65,-1044628.0,-1279957.0,-7420865.0,-25690815.04
4257583.69,5335018.0,5504675.23,9879883.0,9854516.0,5126131.0,3432680.0,7906252.0,4472286.0,55769024.92,-8135847.0,-3641459.0,-5608047.16,-3952321.0,-9809330.0,-31147004.16
4571184.0,1741141.62,224853.6,6144191.52,4403104.75,1783633.78,258042.68,7671761.0,4115236.0,30913148.95,-6848441.0,-2481854.0,-6840078.62,-343717.0,-3476343.42,-19990434.04
1393487.49,7391581.0,616056.43,285157.37,960944.39,2388279.87,6483343.0,9826579.0,3107263.21,32452691.76,-6719441.52,-339695.0,-7981825.0,-1436950.0,-3712814.0,-20190725.52
9905481.0,2680224.27,9503210.0,7192166.08,3391164.0,163669.01,9928553.0,316758.54,8528728.0,51609953.9,-6675667.62,-8076070.0,-2906302.0,-2945200.54,-8018117.0,-28621357.16
4629631.61,2224130.0,8358034.83,4064487.58,4793692.13,7015622.0,1854327.5,6479572.0,2389110.78,41808608.43,-4386070.64,-2554165.0,-5682170.0,-3374940.75,-5629990.0,-21627336.39
2130108.63,8774671.0,676186.56,4899398.0,5567136.17,6311399.55,3383631.0,6035636.2,4701896.7,42480063.81,-5486617.0,-389246.0,-2629648.0,-5493520.0,-1584708.0,-15583739.0
4961772.0,9457124.0,9778032.0,5285008.95,1661742.77,5296282.46,1297237.0,8148135.0,4406659.17,50291993.35,-4852021.0,-7783736.0,-4828560.34,-6264013.0,-3500576.38,-27228906.72
2256440.55,9391038.0,9178253.0,6632335.0,5211031.0,5845547.0,5868292.0,5887533.15,4007562.81,54278032.51,-7213142.56,-885219.0,-3696052.0,-1887778.0,-3708319.0,-17390510.56
126865.98,6222375.41,3409365.2,6253304.0,6816187.0,5245605.34,7902452.03,2724762.68,2308373.6,41009291.24,-600928.0,-8784746.0,-9165919.0,-3314538.0,-6129266.0,-27995397.0
9806095.0,7991955.0,2572379.27,7692149.61,1946917.7,3645818.16,7285065.91,7315418.0,7144605.48,55400404.13,-4129693.14,-9183729.0,-189877.0,-9559312.0,-6262924.0,-29325535.14
5217646.0,8626160.0,3852790.0,1433537.0,5022140.0,8733713.0,6341889.03,9758459.0,4823753.43,53810087.46,-9227324.0,-4511195.0,-8159376.0,-7115134.0,-1958958.22,-30971987.22
8240419.58,2606195.21,2838985.89,272462.0,5233229.73,817673.0,9035704.0,737769.09,2633758.63,32416197.13,-457777.0,-8399716.0,-5325031.0,-1733817.0,-7500899.0,-23417240.0
4868294.1,9953444.0,7920109.38,3134788.54,6774824.0,8162459.4,6794337.0,2279821.0,2705510.47,52593587.89,-6804359.0,-3717784.51,-6798794.0,-692656.0,-8379286.39,-26392879.9
51598.68,6448177.0,973175.83,3690404.44,1486530.56,7316687.0,4506256.0,3789212.37,7688108.47,35950150.35,-2770251.69,-4653507.0,-6403197.14,-8821409.0,-8676095.0,-31324459.83
1741965.87,2851281.0,3237944.87,1908718.02,8095051.69,7163693.57,7136425.0,8076391.0,4923085.0,45134556.02,-4090904.0,-7832000.0,-5974798.0,-3114989.99,-9863565.0,-30876256.99
477556.25,3722636.14,4604923.0,3541501.47,692968.01,8411648.0,4340849.0,1579180.39,6313839.66,33685101.92,-6235494.0,-7194314.27,-4114898.0,-837628.0,-1398118.0,-19780452.27
8536469.0,6482349.0,3140973.78,7981217.74,5277135.0,4907599.01,7351048.0,9745001.0,9187952.0,62609744.53,-9152094.0,-6204433.0,-9643390.0,-5538637.0,-3875951.07,-34414505.07
267021.12,1178882.8,7225000.0,6863897.0,6722155.59,6319805.54,9229791.0,3431632.0,8272583.11,49510768.16,-438478.0,-1372377.0,-9434404.0,-1593618.0,-2372607.0,-15211484.0
8511861.0,3413624.66,3469687.0,1328611.07,3506028.0,9510974.0,1623675.73,6669729.0,2483463.07,40517653.53,-1829457.0,-9921592.0,-1943375.67,-343712.0,-5736896.24,-19775032.91
1793644.51,4624413.31,475009.07,6786856.44,2313147.38,5931741.0,10253.42,1629567.0,9156078.0,32720710.13,-1006948.0,-6763494.0,-4010728.0,-6247324.01,-7500419.0,-25528913.01
7340084.6,3287337.0,9285577.0,7904195.0,1679370.76,5140729.41,6415984.0,8070277.0,237412.34,49360967.11,-1120934.0,-8802012.0,-6366918.0,-8968708.0,-7954324.0,-33212896.0
9365441.0,4574891.0,385665.93,4981187.0,257313.91,1510861.88,4221539.06,5657602.97,654561.63,31609064.38,-3791613.0,-6565315.0,-6199302.0,-6949778.0,-4248438.0,-27754446.0
7294064.83,4419717.83,2986967.77,9841218.0,3871690.55,4562614.29,9202532.0,4978334.04,4030377.22,51187516.53,-515910.0,-34866.0,-1653821.0,-6445132.0,-3478405.0,-12128134.0
6387856.65,8504709.0,8265717.0,789241.98,9333509.0,9903786.0,4318504.16,8359741.0,1862743.43,57725808.22,-1804250.0,-1020335.0,-421917.0,-6148827.0,-1175026.0,-10570355.0
9832318.0,1045414.12,4910362.47,1366483.12,6659356.0,3860627.0,6276213.98,4948692.24,8238605.27,47138072.2,-2800098.77,-2342541.0,-2032313.0,-3707510.42,-1517730.0,-12400193.19
8189821.46,9464347.0,1989855.6,5805040.35,194966.0,4819208.93,8784732.0,1037358.26,6805227.0,47090556.6,-2511035.0,-1389654.0,-2092495.0,-895617.0,-8745386.0,-15634187.0
6280626.0,6661090.09,4851246.0,7087066.96,5255810.4,2561520.05,1395555.81,6626465.51,3468495.25,44187876.07,-3597371.4,-973938.0,-1636415.0,-5838084.0,-667591.0,-12713399.4
4312169.0,7956746.0,7536851.0,7276652.0,4858299.0,8334944.16,8032033.42,1995139.23,6598507.0,56901340.81,-1507734.0,-9857505.0,-8274549.0,-9200337.0,-1033253.0,-29873378.0
6654712.6,2935620.95,1795353.64,32839.8,3357647.59,9390423.0,8947165.0,1288762.04,7442199.0,41844723.62,-5437319.4,-3976186.21,-6521174.0,-2950954.0,-7695715.0,-26581348.61
2673012.65,5357387.89,9489898.0,9211932.0,2292353.0,5798451.0,9987773.0,9045357.0,4646768.64,58502933.18,-8314039.0,-5425191.0,-6052966.92,-999253.0,-1461125.0,-22252574.92
3407661.0,8812659.0,3247673.73,5007402.0,8559720.0,4569911.56,8222106.78,1375636.76,760620.02,43963390.85,-9210636.0,-1217387.0,-9002528.0,-3188945.98,-2522376.0,-25141872.98
9843669.0,6054382.06,3999586.01,4702962.87,9631369.0,7591955.64,6753938.0,172470.8,3734091.28,52484424.66,-6337184.82,-8412732.0,-8870579.0,-702346.0,-1744593.0,-26067434.82
3617471.0,301401.98,3949960.84,7643890.0,5069116.0,3561969.62,5987277.85,6821085.86,5863442.43,42815615.58,-8569688.0,-9003773.0,-1244051.0,-2982559.85,-656275.0,-22456346.85
1402336.98,1540314.0,739222.92,9449548.0,4025718.17,4570089.23,7442053.0,539823.54,8009597.65,37718703.49,-8189101.0,-6659777.0,-4051503.06,-7488421.93,-7995124.0,-34383926.99
4693175.0,3403565.89,9997940.0,6804102.84,9693037.0,9970458.0,1745892.11,2343976.0,3915179.95,52567326.79,-5757881.17,-8861707.0,-4555560.0,-6672594.0,-8623443.0,-34471185.17
4261652.0,6136686.56,4227701.0,7287010.0,4642703.0,1227159.0,1572693.67,9400051.0,71755.54,38827411.77,-6656553.88,-6404467.74,-3115930.09,-8885268.0,-7172712.0,-32234931.71
8821402.0,8475058.0,9707026.0,47358.39,2252103.0,7080756.0,4814577.81,5462731.38,54762.84,46715775.42,-7949773.0,-8123722.0,-4708735.0,-766094.0,-4965734.17,-26514058.17
6545465.0,7410907.0,6648205.07,1729109.59,6374959.15,8098726.42,8426977.0,7758453.18,426955.26,53419757.67,-7875307.44,-4542488.0,-532558.0,-7084272.0,-3350785.0,-23385410.44
3097330.0,9098282.0,6589255.0,3707444.0,4169359.5,3769423.82,1929983.16,4747398.0,6629247.46,43737722.94,-6299515.0,-3862105.38,-4045678.0,-9421156.0,-9229081.0,-32857535.38
5765454.64,5541874.0,5212779.0,64407.03,5057598.0,6340948.78,6218007.0,9421392.0,8222034.0,51844494.45,-4436737.0,-7729794.0,-5065006.4,-5545885.93,-9960516.0,-32737939.33
5657091.0,965526.47,9374233.0,2571219.55,6919650.0,67678.81,4966230.28,4414285.72,6779641.76,41715556.59,-2615966.29,-1820219.0,-4852030.88,-7370979.0,-3803304.49,-20462499.66
7652433.0,5953095.0,6779800.09,5738880.26,7989912.73,1128333.66,3124876.4,675440.18,7584132.46,46626903.78,-7630075.0,-3798848.32,-8011307.0,-2759107.0,-9385864.0,-31585201.32
7331944.17,9888627.0,4436381.84,3231558.77,742689.28,6413556.0,8708769.0,6648820.34,3018637.72,50420984.12,-3232969.0,-4504793.46,-1367371.0,-1873844.0,-2459426.0,-13438403.46
3619287.3,2969570.72,5220709.0,2870294.29,1848050.48,1333273.15,6072892.0,3097280.65,1624395.0,28655752.59,-7334033.23,-6905429.0,-5904745.0,-859205.0,-6942157.0,-27945569.23
2993631.06,5425385.0,7621658.9,2876214.51,265467.46,1421162.55,3629501.7,7057869.12,718008.78,32008899.08,-8606985.0,-5584352.37,-3863626.0,-3012482.0,-417574.0,-21485019.37
2092634.75,2784096.04,2384290.46,188535.41,1484919.37,7088253.0,4592136.98,5864363.0,2488087.97,28967316.98,-1056759.0,-6256803.2,-64857.0,-2835426.37,-301356.0,-10515201.57
6309972.0,3973177.31,1513809.96,6148176.25,5100098.72,5789843.0,9624787.0,1814660.36,6363594.0,46638118.6,-2280672.69,-819570.0,-997846.0,-7976525.09,-3553126.0,-15627739.78
8969901.0,2987844.0,1030945.07,2832793.41,4646619.0,2996076.37,4668222.0,7749637.0,2087496.44,37969534.29,-3690245.25,-4727845.98,-4740248.53,-1898082.54,-7094733.0,-22151155.3
3746357.19,90873.62,8068310.34,5586265.17,8636429.0,1205243.24,7237167.0,711161.83,5172973.08,40454780.47,-214176.0,-6375383.5,-6901374.0,-1698613.36,-5138.0,-15194684.86
2296820.5,1057019.34,6821106.19,6857558.0,1961799.49,795547.66,58172.6,9907283.0,6658491.0,36413797.78,-8798015.0,-6685809.0,-7438165.0,-6187757.0,-590133.0,-29699879.0
522710.7,6763921.05,8548412.0,4354009.35,1516810.98,7019679.53,3318595.34,9241500.0,7024723.21,48310362.16,-6370926.0,-2492564.55,-3326232.0,-2652873.08,-574779.0,-15417374.63
1671658.67,2287431.82,8087462.0,2871718.0,2047268.92,2860103.82,7264293.94,4936383.0,7574102.0,39600422.17,-8649915.0,-8876819.0,-7253067.45,-7766254.0,-9511532.0,-42057587.45
9652602.0,710446.59,9244908.0,2633002.42,8425716.0,7087346.76,8486083.0,6661190.0,9212122.0,62113416.77,-2010448.0,-5794714.59,-2010463.82,-66706.0,-5354021.0,-15236353.41
3152075.9,5355582.0,3483213.83,4666782.0,1571674.5,1754448.15,1151074.77,9669909.0,3361129.68,34165889.83,-125074.0,-1332153.0,-2327630.41,-9904976.0,-4697520.84,-18387354.25
476486.42,6249583.44,5108639.0,3764198.7,9295348.0,3101104.69,7422582.19,532197.69,8476817.0,44426957.13,-5116131.85,-650617.0,-6643627.12,-4449030.0,-6566927.0,-23426332.97
8257168.0,329234.66,3589655.87,2717761.0,5503018.0,3642694.53,9904861.0,8821712.0,4031684.93,46797789.99,-9195849.0,-3027803.17,-3308272.0,-8058293.0,-962728.0,-24552945.17
9823546.0,4538162.94,6326923.0,9580144.0,5431316.0,1914606.2,1058384.79,7335085.53,7956627.0,53964795.46,-547934.0,-7145202.02,-2027077.84,-3411621.05,-9661003.0,-22792837.91
744685.62,7939379.35,4560226.0,4884992.0,2976042.22,6040381.0,3860290.82,4760948.35,8635579.0,44402524.36,-6175798.0,-3965114.89,-5348171.66,-65330.0,-38220.0,-15592634.55
4418740.0,413724.88,4951930.76,1412421.06,7734157.0,6699853.0,2179299.99,8477592.0,7829807.87,44117526.56,-6024249.0,-2752710.08,-222976.0,-648573.0,-8286922.5,-17935430.58
5294654.75,8318310.32,8257762.22,255590.69,4071473.76,4371669.07,526823.0,6861985.0,7318454.34,45276723.15,-8615603.0,-9667207.0,-646582.0,-8305417.0,-1593214.0,-28828023.0
3532091.0,9891970.0,8650172.0,2785800.68,8629680.0,1185036.98,9165223.0,2515663.79,1738903.13,48094540.58,-766244.0,-5098576.27,-7750454.0,-4553277.35,-1602222.0,-19770773.62
9796444.0,4111938.96,9625639.0,1974814.55,137993.2,2003372.0,2084231.0,7275240.66,5454595.76,42464269.13,-6927225.0,-237543.0,-2527116.0,-9309959.0,-6137742.0,-25139585.0
3298109.58,1003775.0,3445736.39,3229648.3,3575349.65,5903486.0,3042360.31,5179419.0,3477139.26,32155023.49,-5910333.11,-214474.0,-3035854.0,-3937271.0,-6315797.39,-19413729.5
9202483.0,2713545.35,8103941.0,626858.0,9919811.0,8103039.0,4915167.2,8966884.0,3299512.34,55851240.89,-9256530.0,-3387704.0,-7550950.0,-9095240.0,-3086341.0,-32376765.0
6221949.48,6814184.0,19037.84,68298.96,7213351.0,4004650.0,3632025.03,4260215.0,4503908.0,36737619.31,-1747169.0,-5256533.0,-6222481.61,-6962539.0,-384406.0,-20573128.61
870849.51,236492.96,6592779.0,3706922.0,1541426.48,2521632.0,4260860.95,8113199.68,940113.7,28784276.28,-3397189.0,-4115666.0,-3181101.0,-879284.0,-8012675.0,-19585915.0
1501864.06,6991118.0,2992112.65,8013715.0,9868097.0,6199806.0,2450088.76,2982687.0,9153364.0,50152852.47,-6115077.0,-2753706.0,-6009828.0,-4421238.0,-2583524.0,-21883373.0
3115817.73,6823035.0,9205799.0,4640653.0,2727370.16,587128.17,2808219.0,4382575.69,9256683.0,43547280.75,-6271720.0,-5724177.08,-1808562.0,-222571.0,-6538305.31,-20565335.39
5373000.59,9048284.0,6321324.45,8742830.0,9471316.0,3714602.14,9214833.0,5275283.06,6309964.7,63471437.94,-1296564.0,-451801.0,-1647924.7,-7505844.0,-1087937.0,-11990070.7
1584624.79,8295173.0,6694610.64,1434837.42,2145075.75,4363148.0,2980595.39,7224944.0,6557643.34,41280652.33,-8076801.54,-4872961.9,-7681117.0,-5714038.0,-8829406.0,-35174324.44
4792676.0,754512.7,8669578.0,9231205.0,3351175.0,9883457.0,9473837.0,368343.53,9154332.0,55679116.23,-4099784.04,-1139220.0,-6350360.72,-3832392.02,-2969590.1,-18391346.88
3162386.0,4208902.52,1797788.55,1550867.6,9588656.0,3884057.0,7372830.0,7692008.64,6448629.11,45706125.42,-4212155.0,-7449946.0,-1873208.42,-7867134.0,-6671116.0,-28073559.42
7834586.0,5768923.0,6931807.85,9270157.0,4199249.0,3412487.01,4598255.1,777333.09,8272526.57,51065324.62,-7741700.32,-2689749.0,-3854109.13,-1510568.0,-887870.0,-16683996.45
3653664.14,3203389.57,5600578.11,6508528.37,6679594.25,4428958.0,1924223.61,9962616.0,9476041.0,51437593.05,-7004384.0,-9734028.0,-4712068.0,-6650130.0,-759692.0,-28860302.0
2469414.49,3827170.51,3814617.0,4591361.82,7929957.94,3454968.0,2731919.81,3324199.55,259925.48,32403534.6,-9951136.0,-9249741.0,-4714723.0,-7625021.54,-9151741.0,-40692362.54
1073084.99,5843043.25,5240172.0,5017384.0,8338274.83,8828106.0,5168827.09,9378734.0,3220525.56,52108151.72,-1748121.11,-9059480.0,-1113434.0,-978649.0,-9764284.0,-22663968.11
5806402.46,7722641.36,8623734.0,7977943.0,2525910.35,7020009.0,179473.61,2421921.79,8465481.0,50743516.57,-5705057.28,-7150663.0,-1100804.0,-2980016.87,-5270207.0,-22206748.15
8614901.0,8930070.0,1271246.25,633234.0,1648439.52,4347266.45,7650917.0,9423103.0,9598211.0,52117388.22,-1699920.71,-6149501.85,-2706211.0,-98048.0,-8529796.0,-19183477.56
77529.57,2938493.0,6949835.0,3322357.0,2061467.66,9044226.0,7393284.0,6052706.51,7071716.01,44911614.75,-8409672.0,-2170013.0,-6169610.95,-8197920.0,-4208066.0,-29155281.95
8078302.0,3468397.61,6542622.71,1391636.06,6884106.0,1535241.68,9675720.0,8359221.0,8611458.0,54546705.06,-7522944.48,-1517658.0,-8734416.0,-404726.0,-9944686.0,-28124430.48
5727458.6,6873440.0,7890699.0,8406882.0,8249544.96,7048968.61,342855.7,5511973.0,8249026.0,58300847.87,-8502742.0,-6808941.0,-2777521.8,-9771645.0,-3869353.69,-31730203.49
72083.72,2242842.84,1085621.47,5277075.95,5429449.55,3700803.0,6056280.74,8971526.0,6666549.42,39502232.69,-8412846.0,-3929011.0,-9052006.0,-1399867.0,-7317590.0,-30111320.0
3785377.0,4970435.0,1381300.0,6536747.0,1159890.75,8719195.0,5365179.93,5139080.0,5944387.0,43001591.68,-4248310.0,-2873663.0,-8077994.0,-4479820.0,-9691661.0,-29371448.0
5935737.92,2092443.14,2656422.16,4007314.0,5271484.0,7175933.0,8814321.0,8608575.0,8452631.0,53014861.22,-93911.0,-9312381.0,-9034845.0,-9689914.0,-9881845.0,-38012896.0
5454050.69,7199576.0,9453839.0,1548082.0,5795577.82,6304392.0,7883794.53,1730548.0,9243100.0,54612960.04,-5619990.34,-8068982.0,-5144555.04,-116159.0,-3918854.0,-22868540.38
9798197.0,3570545.73,9229970.0,7110710.0,3886639.0,4763156.75,2763247.66,8854203.0,4599852.23,54576521.37,-3112901.0,-9043683.0,-4144842.0,-3226986.15,-2529786.55,-22058198.7
589818.89,8830082.0,8753438.0,969616.0,1367692.05,6405301.0,2333709.44,76433.65,3291863.02,32617954.05,-2451249.59,-8812723.0,-3922295.0,-8860873.0,-7199006.0,-31246146.59
8171007.0,6258685.0,1209987.01,2556435.0,5220602.55,9306676.0,338123.06,9704425.0,9085412.0,51851352.62,-8224069.49,-1198769.0,-2435006.72,-6948133.0,-7287923.0,-26093901.21
4948886.0,2711226.77,8498216.0,3305852.12,2915720.19,5564741.71,2971595.9,5328762.84,9651801.0,45896802.53,-9274785.0,-3059500.07,-293238.0,-5899387.0,-1812976.0,-20339886.07
5203765.0,1029783.8,428183.88,3125019.71,1372701.01,2005547.8,89907.21,9477221.0,9775139.0,32507268.41,-947908.0,-1399314.0,-2253493.77,-2146142.0,-7896530.0,-14643387.77
7872445.89,4131218.0,6369033.0,8054383.9,3499146.04,3167659.86,8929185.0,1175152.64,7369792.92,50568017.25,-9772720.0,-218778.0,-2560538.83,-4764896.0,-5555932.01,-22872864.84
6105535.83,2947604.71,7737391.0,7030572.0,144004.56,4752282.0,1388564.01,4948934.0,4403086.0,39457974.11,-422035.0,-4422336.91,-3882601.0,-1352263.0,-6312525.0,-16391760.91
8851844.0,8505321.0,8416683.0,9404710.0,8957759.0,7186947.57,3975191.92,2827004.0,4220468.0,62345928.49,-1962428.22,-6139746.0,-6703305.0,-4443959.68,-4820610.57,-24070049.47
213252.3,8373684.0,3710963.75,1991186.6,3013402.0,5975031.9,7037676.64,1207189.67,7487266.0,39009652.86,-5965534.0,-55616.0,-1794905.08,-8196574.0,-6143399.0,-22156028.08
2286021.0,9244673.0,9822196.0,3496878.3,7243897.0,8133965.8,9641576.0,598749.39,8492352.0,58960308.49,-169438.0,-8196035.0,-6390665.37,-301261.0,-3410393.0,-18467792.37
8309095.99,1575068.7,1586174.04,2314680.48,3533014.74,3499265.85,46421.79,8000638.5,9755908.0,38620268.09,-3847594.0,-533834.0,-7015023.0,-6400896.0,-6408052.0,-24205399.0
5602686.94,1727756.48,9393138.0,9819997.0,9076919.0,4295854.6,8978538.0,2510270.78,4555173.51,55960334.31,-5728539.0,-2632651.83,-1949516.0,-8316032.0,-5944648.0,-24571386.83
6243635.0,580089.3,2565869.98,2976495.43,9786988.0,8886819.0,1930330.57,9315145.0,618075.0,42903447.28,-8226906.0,-4133130.12,-3456730.0,-2381660.0,-2404409.0,-20602835.12
